sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons
vae_candidate_000643	cbf55cfd9bcfd5a758b90ca364a7dbab20d407cd21f50c5706cb9adf2c936f75	true	false	eos	104	True	False	False	False	True	0.04914944232989324	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000644	4c748574fa882146742113a531743854d4db4695737f0c0b60b8609d0c6e8370	true	false	eos	176	True	False	False	False	True	0.020477899564861513	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000645	cd6f86bea5942efd527f580bae727d26c0bd1422a9de0dcb3a8ad3efe7857a61	true	false	eos	85	True	False	False	False	True	0.029081840902613246	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000646	163ac79481e9f33a5be12848377117163af76d542f3bbc64c727f9f7e00d025b	true	false	eos	116	True	False	False	False	True	0.03902837827482342	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000647	1576d52214e4f3ddca0ca11e9c68c7bd14accd3fa50826f4f2bac14976bfc428	true	false	eos	97	True	False	False	False	True	0.026150523141896788	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000648	039c1d08503e1604c563e39325c4cd76b598954c4175d8d4c19efbfab43f87c7	true	false	eos	96	True	False	False	False	True	0.030272828262304687	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000649	7bbf93a158a515d2e85719e1802e41443cd5ff0109fcdc4318712efd6076d47d	true	false	eos	90	True	False	False	False	True	0.07629819608835373	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000650	6df11e1bf8f96ad93d442a7772338c7616f29f0cb027f00f52c81b4fe399894e	true	false	eos	74	True	False	False	False	True	0.07526390746305953	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000651	7ba6cd1cf2709074e932df0d21ac248babd721b5da9208f85db0f9b778d966bd	true	false	eos	94	True	False	False	False	True	0.016186873706079387	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000652	8398475e250133c7c12cf15ec3507718435f4a57d6a7f1c5e00bce374b55eea5	true	false	eos	84	True	False	False	False	True	0.021356051665515758	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000653	09f9ed73de457eb2475a8ff54ed15332a5db15cb4a62c8ea4c77f262a5b335c7	true	false	eos	108	True	False	False	False	True	0.014722832331357199	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000654	30ef6d5fc0756cccb5b25d0a9340ca4475ab06076c3dfe383a3bf35f5941708c	true	false	eos	71	True	False	False	False	True	0.0906770826678789	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000655	0639455fab32b8ac108190d63ee4c4136cc0744c577f5966334b359ffcc9abc9	true	false	eos	82	True	False	False	False	True	0.08429439648255702	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000656	67466894dfa424e0cdec5de861817963d5a5592dea08594dea8f927eb28e5975	true	false	eos	83	True	False	False	False	True	0.04078684049980856	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000657	0d0e0bc6e72353ec0f6731a903cdcfb1f02d6cc1ffd36872f0796b6c21dee15b	true	false	eos	72	True	False	False	False	True	0.017700517328975852	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000658	8ee00fc195b3fe38910aef89cdde57ffd3ac53fc8438cbdc08a22a402a82146d	true	false	eos	96	True	False	False	False	True	0.017982354442184087	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000659	0c444b80f71512bcda0d19f20b009416c858e2666305bbb1a1b0ec29e4a2e2d7	true	false	eos	112	True	False	False	False	True	0.032173891051163514	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000660	fd56c03cbd674c255de7bcafd33243e4794aeec4ccd3bb0188e000175232ef02	true	false	eos	112	True	False	False	False	True	0.024157978430156532	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000661	f983a3ee80865fadd35883fd627b6519959019d730c3c763988f8ee13a3ab9fe	false	true	length_cap	180	True	False	True	False	True	0.06216242034260171	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000662	94a3f2b0bde09c30a29513170d3fc0385f9e3de9f33fa5203d5729d0a1b4d777	true	false	eos	93	True	False	False	False	True	0.11397001837027318	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000663	44c0c5b9c5adad2b175a9bee05b0145c2e23e67c1fae17cc92099c590d086b1d	true	false	eos	88	True	False	False	False	True	0.058210810204829766	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000664	1b7b0e5c8f9e82d2be451e3432a653e803b13f2d888940e9bca1f8ad33c4859d	true	false	eos	168	True	False	False	False	True	0.045777475717087686	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000665	00696ddb4d09ea367cbd539ff174046c725e013a1f01e64bc1f8ca4c66b008cf	true	false	eos	175	True	False	False	False	True	0.017813491367744533	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000666	d00ef087190b31c0e2913c6b659c39df42c2782f19d50215427a54feb91abe3b	true	false	eos	99	True	False	False	False	True	0.028814145413672346	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000667	8cfc50f3db68247fa3cfd72c6f0d2abb0943fe855f92f32d21bee1d7718b8c23	true	false	eos	61	True	False	False	False	True	0.15006678348549002	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000668	a74c553df6e79b380d7f8742ac52c846df2a8d4e61dcbb805688f83eba7dadb4	true	false	eos	82	True	False	False	False	True	0.02678351679354719	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000669	49af773ec5f54cfe159a4e2967c4d5d8b0313f3bf3557a66740ef3e6c79690ad	false	true	length_cap	180	True	False	True	False	True	0.03715347735684532	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000670	9af81b9aee479c73d8f0e23af0a7e3750f78d58029020ae87f0207c2c1742603	true	false	eos	134	True	False	False	False	True	0.05055019945226827	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000671	ff2f5733548fca8f55219602a6c981c0e75d62c1493ddceee0b837298eb95ac8	true	false	eos	73	True	False	False	False	True	0.04575483487647786	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000672	7e2d18d074206ea5cd39ea79fe96940e6738bd774c81f5826cb2234587485918	true	false	eos	131	True	False	False	False	True	0.026915375469236433	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000673	cc0342b46f466b8c44cf4c36c26f14a0545941a2b58ced555a31604b95fbc055	true	false	eos	93	True	False	False	False	True	0.04277365459416142	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000674	6fadaad38f7b17e6f590ac524eaa045433e4169d50f5389d755349632843ecd8	true	false	eos	71	True	False	False	False	True	0.03676314631996394	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000675	4c60bddadec5a27f261a495dc10435d2df985a19407b08ef9ef7b0acd59e1aa6	true	false	eos	82	True	False	False	False	True	0.024905186544323277	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000676	b1ad770d3aaf52b9b6f063729633d213cdca45339bc8598a00990e5274e93e50	true	false	eos	106	True	False	False	False	True	0.01130606150937733	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000677	250d0633702297b018d31c3e0fc802b9505528ba179acf684cfbb1295df38ce9	true	false	eos	137	True	False	False	False	True	0.04212006865747457	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000678	ab23d3da21a2a7686a16f57e39e0ff820b632d6dcee45b022f27f59bfbf68a65	true	false	eos	87	True	False	False	False	True	0.04078186618783994	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000679	55f9e67eddc34ed21d7af3a126dc1ad8dc0b14c5a42b22124395bc19182139da	true	false	eos	70	True	False	False	False	True	0.029652326607919426	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000680	be47c5b2821a63fd784bab45041f31578961c3269dffa0a56f5d7f35818bc530	true	false	eos	94	True	False	False	False	True	0.07861994422284146	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000681	652dcd88e6e96d75d7cfc64ca1f2b922623fc501ff371cd7f9408e5e364fbb52	true	false	eos	81	True	False	False	False	True	0.03880593889072294	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000682	3b40be25ebb441da3f25bdb6c3ee5461fb0293526385eb8f174914982231fd1b	true	false	eos	119	True	False	False	False	True	0.023382799335017704	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000683	df378e3927fdcdbd3a29229d57b4772daa27c7373e680dcf685d2a7ebf8e798b	true	false	eos	93	True	False	False	False	True	0.012876152856862486	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000684	e8b39de4d1afaaa8dcdd8e83300fcfedcb61a318080dcac76e891260d5949137	true	false	eos	175	True	False	False	False	True	0.027523094529578733	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000685	795186849f83612a04d6ea280ca3c86f7ef297d6f2b237dff27dc036ecca7766	true	false	eos	106	True	False	False	False	True	0.016686657223574847	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000686	ef8048ff58daa1be2ea707510cde18fd4935587d130472960fbde6349fef4191	true	false	eos	95	True	False	False	False	True	0.07545224835108615	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000687	850e2b2251223d46b72a698da3b64c96b9ac4f484739ff2339bac81f3b1cffdd	true	false	eos	130	True	False	False	False	True	0.027146998253525893	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000688	10c96751ee175a47ad117df479bbfc4b0ef524870761f6a2b11a182af2d05b83	true	false	eos	60	True	False	False	False	True	0.04769652407264239	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000689	8d88d591eabe13ae2f084a670a910ad3f5a9d5c4b469816460dadec1fdbc041d	true	false	eos	126	True	False	False	False	True	0.02874929420408067	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000690	2f9c523747f686dd38a9f66c452b33df53b1ca912775b55b7623f6f14bea126b	true	false	eos	66	True	False	False	False	True	0.04774776736288407	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000691	bd793ec102ccc0cb4ceb48b30042768c0a1206efbf8d942243e83ef68e84d0a5	true	false	eos	129	True	False	False	False	True	0.015061740702805682	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000692	44bde09ce12698b44eb0a0714f30c2b22b8784a41a4926eb3f54a6bcab006b7a	true	false	eos	96	True	False	False	False	True	0.02771433379337828	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000693	f8065cdb93421774cf759f272d7ae5833a108aeb71a4cdab70dee2e294e9945b	true	false	eos	107	True	False	False	False	True	0.022169110899617928	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000694	30e77652ef82860186a99498cd0d4d3cd88f5204b1d7277164ff8a304426e17e	false	true	length_cap	180	True	False	True	False	True	0.022723007257589037	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000695	125a36b64a9f950c31a46f2433f974337f68cea3e2d95977d15fe59e970be8e7	true	false	eos	98	True	False	False	False	True	0.041446001429786224	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000696	4175451b8194645180cc583ad73672e0d34e2d66dd3a96e3cc4b4e9831e1116d	true	false	eos	102	True	False	False	False	True	0.009289107133369185	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000697	ebe7673ac0fd32e29ba706841eccd7ccbe155541cae06ad1a25bae533bc000cb	true	false	eos	65	True	False	False	False	True	0.11647996468501501	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000698	6296b850f0b87ea87547668a818be052d85ba4b2f93451410c856c4a70482a62	true	false	eos	66	True	False	False	False	True	0.03514167289934965	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000699	b4efc4b82799778eea964ea842ce41d56ec39d78d980e9a14f5e2a3ead16ce49	true	false	eos	101	True	False	False	False	True	0.08987810879798186	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000700	5dd3eac78d4815c437c68504717b8fc1f392d057741c2aec5a9c75a000846c38	true	false	eos	158	True	False	False	False	True	0.017681139723904293	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000701	c737c42b439ab81d2bc913c7c47569b616c7fef4963d0dd1f1e59952c9717504	true	false	eos	111	True	False	False	False	True	0.020497932220234504	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000702	8650c4a48fd28d416a46571b0abf6fbb75b98ff7563f7b444256dadee4dc556a	true	false	eos	99	True	False	False	False	True	0.056617950992465596	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000703	cb0e4ca8b6f658f0ee875fad485699c1f8d6006ae8113fa3bdf441abdc334c40	true	false	eos	74	True	False	False	False	True	0.027197256502366433	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000704	f685b11884819bc3a328b04363d7c5e840f6606925f7d150be590b0bd4784a5f	true	false	eos	113	True	False	False	False	True	0.03042336248579404	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000705	b8ced9d5027629cf0bb333603a0a0bfd19616568bf34fab6f8e12976c387ff91	false	true	length_cap	180	True	False	True	False	True	0.033952250611500534	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000706	9d6c2e9076b3096c03e8b10dcf8878b46131b5578d2c25064e9f1314fa719ea9	true	false	eos	83	True	False	False	False	True	0.0328889020962601	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000707	7c3d4861bb244b27a6a62fc5f780ee670d507e773f270652e5e0e749e1aaecd2	true	false	eos	156	True	False	False	False	True	0.01637464097529396	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000708	83652a9dc7096b309b233cd7833ac3962bdc500f8770c949ae04af3d0c92941b	true	false	eos	167	True	False	False	False	True	0.047759331596324416	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000709	bc625d467e519e083ff2901807da63327b2c43805a98481b139aff474e8278a5	true	false	eos	177	True	False	False	False	True	0.03625976822223855	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000710	953563754855762255e73cc8937ce3730fabb8a2433376e8cded4b2860a9e52d	true	false	eos	103	True	False	False	False	True	0.06626499958171508	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000711	743f8b448f09a66d152c0ffe58f9c9a97bef32fc4c30c6f5049b049f2fcd4262	true	false	eos	62	True	False	False	False	True	0.0958577464138644	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000712	70f438185e5ee155d81a84a8ac6c0096189a9a0598b6d181d9a6dfc616db7e6b	true	false	eos	154	True	False	False	False	True	0.01981911253840605	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000713	8c2a71871cbc7a369a1febb61bfb8a97b2e2f71fe4094d2c97fd13ed6a9293b6	true	false	eos	98	True	False	False	False	True	0.03899343283103126	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000714	c4d3291f00de8d60e35e472c4c31ef0b9b77d67d208533a24859a054e92d4896	true	false	eos	70	True	False	False	False	True	0.03680167107970917	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000715	2c40308b22edeffbd13b3142a97c89b20cf0c98b219598aff7113591d8c288de	true	false	eos	95	True	False	False	False	True	0.02192762681338193	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000716	26a9475c9ed04713889e9a47de0fdbe4cf9fa9bfe76a3849a4ecc4541c90004e	true	false	eos	72	True	False	False	False	True	0.1234678298656877	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000717	701fbb492de696760d694345232acf413599565b6da197a1a2acf825589499f7	true	false	eos	101	True	False	False	False	True	0.011001926916578626	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000718	4576af7375c9e75e30bd2e8f4c7f27a1d57c8dae679271d2062ad6dbb1c98d91	true	false	eos	112	True	False	False	False	True	0.01919988552517197	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000719	d317a2d7cb3749d93cf2da0038a55447aab0d6aa4b312f5056e03db0e2d613a1	false	true	length_cap	180	True	False	True	False	True	0.09002480945896904	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning
vae_candidate_000720	cfadd656c58fb12b6474eec45549b42a28a12b1873e447eb3b0463b78d9eb85f	false	true	length_cap	180	True	False	True	False	True	0.05609118453238801	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000721	61c0efe2db67758a940aeaf0ee0f15c840617e8810d53c23d948994ea152d657	true	false	eos	117	True	False	False	False	True	0.02335068457575169	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000722	03237831790c45a681f73d5aa5c3c59beb9c42b3fe82b579c9688e566da0b215	true	false	eos	77	True	False	False	False	True	0.040362684772824384	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000723	3388fee23b71400ac7ca7d31ecb03c0f07431cc990b291a0b9ddfc683363e71f	true	false	eos	77	True	False	False	False	True	0.051831449188718	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000724	9c3f213ae090c22d4e4e039b419b44b640654d4bc280a3c3d6ce77a1c283bd17	true	false	eos	108	True	False	False	False	True	0.01595385358368846	0.06381829728796119	False	True	False	[]	True	False	[]	True	
